1546	화면	Screen	畵面	screen
1547	군	Mr.	軍	an army	君	Mister	郡	a county or district
1548	대표적	Representative
1549	만일	If, suppose	萬一	if, suppose
1550	사회적	Socially	社會的	socially
1551	생겨나다	To begin, germinate
1552	이어	vulgarity, slang
1553	주부	A wife	主婦	housewife	主婦	mistress
1554	진리	A truth, a fact	眞理	truth
1555	태양	The sun	太陽	sun
1556	틀림없다	No mistaking it
1557	프로	Professional
1558	피다	To bloom ( a flower ~)
1559	공급	Supply or provision	供給	supply
1560	도로	A road, way	道路	road
1561	잘못	wrong, mistake
1562	지다	Carry (on the back)
1563	채우다	To fill up, complete, fulfill
1564	균형	Balance or equilibrium	均衡	balance	均衡	equilibrium
1565	기본적	Fundamental or basic	基本的	fundamental, basic
1566	부족	A tribe	部族	tribe	不足	lack, want (scarcity, insufficiency)
1567	사무실	Office	事務室	office
1568	이월	February	二月	February
1569	일요일	Sunday	日曜日	Sunday
1570	접근	Proximity
1571	지켜보다	Watch, stare at ( wait on some situation)
1572	개성	Individuality or personality	個性	individuality	個性	personality
1573	달리다	Hang, be suspended
1574	더하다	Get worse
1575	무너지다	Collapse
1576	보통	Usually	普通	generally	普通	ordinarily	普通	usually
1577	쓰다	To wear (a hat)
1578	이러다	do/say think this way
1579	일어서다	To rise to one’s feet, stand up
1580	죄	A crime, a sin	罪	a crime, a sin
1581	참	In reality
1582	총장	The president, the chancellor (university’s)	總長	president
1583	핵심	The kernel, the core	核心	kernel
1584	후반	The latter/second half	後半	the latter/second half
1585	단순히	Simply
1586	달려가다	Run, rush, dash
1587	방문	A visit	房門	door
1588	불만	Dissatisfaction	不滿	dissatisfaction
1589	불편하다	To be unpleasant	不便-	to be unpleasant
1590	종	A sort, kind, species	種	a sort,kind,species	鐘	a bell
1591	피	Blood (is flowing)
1592	강	River	江	river
1593	관객	Spectator	觀客	spectator
1594	막	Just now
1595	밀리미터	Millimeter
1596	비싸다	To be expensive
1597	숫자	A figure, number	數字	a figure, number
1598	열	Heat	熱	heat
1599	왼쪽	The left side
1600	중세	The middle ages	中世	the Middle Ages
1601	택시	Taxi
1602	통합	Unity, unification	統合	synthesis
1603	계산	Calculation
1604	꼬리	Tail
1605	놀랍다	To be surprising
1606	양식	A mode, a style, an order, a modality	養殖	cultivation	養殖	culture	樣式	pattern	樣式	style	洋食	raising, farming, culture
1607	예전	Old days, former days
1608	전기	Electricity	傳記	biography	電氣	electricity	前期	the former period/term
1609	주식	Stock	主食	staple food	株式	stock
1610	틀리다	To be turned, warped 2) go wrong, be mistaken
1611	끊임없이	Constantly or unceasingly
1612	모델	Model
1613	붓다	to pour (water, liquid)
1614	상식	Common sense	常識	common sense
1615	상표	trademark, brand	商標	trademark, brand
1616	시원하다	Be cool, refreshing
1617	아니하다	To be/do not
1618	의식하다	Be conscious of, be aware of
1619	고모	A paternal aunt	姑母	a paternal aunt
1620	궁금하다	To wonder or be curious about
1621	민주화	Democratization	民主化	democratization
1622	보도	news, report	報道	information
1623	살피다	Take a good look at
1624	약하다	To be weak	弱-	to be weak
1625	잘못하다	To make a mistake
1626	잡지	A magazine	雜誌	magazine
1627	거부하다	Deny or reject or disapprove	拒否	veto
1628	공무원	Public servant	公務員	public servant
1629	그만두다	Stop or discontinue
1630	댁	You and your family	宅	you and your family
1631	반갑다	Be happy
1632	부족	lack, want (scarcity, insufficiency)	部族	tribe	不足	lack, want (scarcity, insufficiency)
1633	실시	execution, enforcement	實施	execution, enforcement
1634	운명	fate, fortune	運命	fate
1635	재정	finances, economy	裁定	ruling	財政	finances, economy
1636	차라리	rather, preferably
1637	학자	Scholar	學者	scholar
1638	다녀오다	Drop in for a short visit
1639	달다	to attach, fix
1640	대규모	On a large scale	大規模	on  a large scale
1641	동	the same	同	the same
1642	민간	civil, private	民間	civil, private
1643	법원	Court of justice	法院	court of justice
1644	비디오	Video
1645	사실상	Actually, in truth	事實上	actually, in truth
1646	아끼다	grudge, spare
1647	이쪽	This side, our way
1648	지대	Zone, belt, district	地帶	zone
1649	판단하다	To make a conclusion	判斷-	to make a conclusion
1650	행복하다	To be happy
1651	굽다	To roast or bake
1652	기름	Oil or fat
1653	실천하다	To practice, put in theory	實踐-	to put sth into practice
1654	쏟아지다	To pour out
1655	연습	practice, exercise	演習	exercise	練習	practice	練習	practice, exercise
1656	오른쪽	The right side
1657	용어	Technical terminology	用語	term
1658	익히다	Habituate oneself to
1659	지도	Map, atlas	指導	guidance	地圖	map
1660	지위	Position, status	地位	position
1661	풍부하다	To be abundant, copious, plentiful
1662	화장실	Bathroom	化粧室	bathroom
1663	기억하다	To recall or remember
1664	식량	food, provisions	食糧	provision	食糧	ration
1665	실험	An experiment, test	實驗	experiment
1666	용기	Bravery	容器	container	勇氣	courage	勇氣	nerve	容器	vessel
1667	토론	A debate, discussion	討論	discussion
1668	핵	A nucleus, core	核	a nucleus, core
1669	고급	High rank or first class	高級	high rank; first class
1670	고생	A hard life or privation	苦生	a hard life; privation
1671	미치다	Be crazy
1672	밟다	Step on
1673	상당하다	Be proper, suitable	相當-	be proper, suitable
1674	섞다	blend, mix
1675	수석	The top seat	首席	the top seat
1676	없애다	Remove, get rid of, do away with
1677	이뤄지다	To make something for a specific purpose
1678	적절하다	Appropriateness	適切-	appropriateness
1679	정상	The top, summit	正常	normalcy	頂上	summit	頂上	top
1680	제사	A holiday ceremony	祭祀	a holiday ceremony
1681	주말	Weekend	週末	weekend
1682	지혜	Wisdom, wits	智慧	wisdom
1683	참새	A sparrow
1684	화장품	Makup, cosmetics	化粧品	cosmetic
1685	굵다	Be thick or fat
1686	깨끗이	Clean or neatly
1687	낡다	Clear
1688	내년	Next year	來年	next year
1689	농산물	Agricultural products	農産物	agricultural products
1690	눈앞	Before one’s eyes
1691	대학생	University student	大學生	university student
1692	방문하다	To visit	訪問	call	訪問	see	訪問	visit
1693	붉다	Be red, scalet
1694	사고	thought, contemplation	事故	accident	思考	thought, contemplation
1695	순서	system, order, sequence	順序	order	順序	sequence
1696	아무래도	Never on any account, no matter what
1697	연구소	A research institute	硏究所	a reasearch institute
1698	올	This year
1699	위대하다	To be great, mighty, grand
1700	이사	House-moving	移徙	to move (between houses, apartments)
1701	지배하다	Control, direct	支配	control	支配	dominate	支配	master	支配	predominate	支配	rule
1702	틈	A crack, gap, opening
1703	가령	1) For example 2) supposing or admitting	假令	for example; supposing or admitting
1704	거대하다	Huge or gigantic or enormous	巨大-	huge, gigantic, enormous
1705	닫다	To close
1706	매달리다	Be suspended, to be hanging down (from) ; to stick to a job, to persevere
1707	생일	A birthday	生日	a birthday
1708	섬	An island
1709	이하	Less than, below	以下	less than, below
1710	참석하다	To attend, take part in	參席-	to attend, take part in
1711	토대	A foundation, a base	土臺	foundation
1712	해결	Solution, settlement	解決	settlement	解決	solution
1713	행복	Happiness	幸福	blessedness	幸福	happiness
1714	걸어가다	To go on foot or walk
1715	근로자	Laborer	勤勞者	laborer
1716	글쎄	Now or well or let me see
1717	목숨	Life
1718	백화점	Department store	百貨店	store
1719	변화하다	To change, vary	變化	change
1720	병	A bottle	病	sickness	甁	a bottle
1721	빠져나가다	Get/go out of here
1722	안녕하다	To say hello	安寧-	to say hello
1723	여론	Public opinion, public sentiment towards sth	與論	public opinion	輿論	public opinion, public sentiment towards sth
1724	의복	Clothes, garments	衣服	clothes
1725	체조	Gymnastics	體操	gymnastics
1726	출발하다	To depart, leave
1727	현실적	Down to earth, Realistic	現實的	down to earth, realistic
1728	화제	Subject of conversation	話題	topic
1729	결정되다	To become decided
1730	고양이	Kitten
1731	공격	Attack	攻擊	attack
1732	물가	Prices of products	物價	prices of products
1733	민주주의	Democracy	民主主義	democracy
1734	불안	uneasiness, anxiety	不安	anxiety	不安	suspense	不安	uneasiness	不安	uneasiness, anxiety
1735	소중하다	To be important, valuable	所重-	to be important, valuable
1736	여유	reserve, surplus	餘裕	margin	餘裕	room
1737	의문	A question, a doubt	疑問	doubt	疑問	problem
1738	중학교	Middle school	中學校	junior high school
1739	킬로미터	Kilometer
1740	파도	Waves, billows	波濤	waves, billows
1741	흰색	gray, ash color	-色	gray, ash color
1742	가수	Singer	加數	addend	假數	mantissa	歌手	singer
1743	단	Only one, alone	單	only one, alone	段	a grade or class
1744	방송국	Broadcasting station	放送局	broadcasting station
1745	빛나다	shine, glitter
1746	숨다	To be in hiding, to hide oneself
1747	실리다	To be printed,recorded; to be loaded onto a truck (luggage)
1748	압력	pressure, stress	壓力	pressure	壓力	stress
1749	예금	Deposit money	預金	deposit	預金	deposit money
1750	예상되다	To expect, anticipate
1751	입학	Admission into school	入學	matriculation
1752	증권	securities, document,deed	證券	security
1753	직후	Immediately after	直後	immediately after
1754	차량	vehicles, cars	車輛	vehicle
1755	출산	Child birth	出産	birth
1756	물다	bite, put in the mouth
1757	선진국	A developed country	先進國	a developed country
1758	약	Medicine	約	about, approximately	藥	medicine
1759	어느새	In no time, quickly
1760	재판	A trial	裁判	trial
1761	저쪽	Over there, in that direction
1762	제자	A disciple	弟子	disciple
1763	창문	A window	窓門	a window
1764	초	A second	初	beginning (of), early, initial	秒	a second
1765	치즈	Cheese
1766	회복	Recovery, recuperation	回復	restoration
1767	구역	A zone or district	區域	zone
1768	대응	Confrontation, opposition	對應	correspondence
1769	반대하다	Be opposed to
1770	발휘하다	Display, exhibit	發揮-	display, exhibit
1771	소비	Consumption	消費	consumption
1772	심장	The heart	心臟	heart
1773	아이고	Oh my god!
1774	조용히	Quietly
1775	중소기업	Small and medium enterprises	中小企業	small and medium enterprises
1776	직접적	Directly, immediately	直接的	directly, immediately
1777	진실	Truth, sincerity	眞實	truth
1778	필자	The writer, author	筆者	writer
1779	협력	Cooperation, cooperate with	協力	cooperation, cooperate with
1780	가스	Gas
1781	계층	A class or social stratum	階層	a class, social stratum
1782	구멍	A hole
1783	담당	Charge, undertaking	擔當	charge
1784	만화	Cartoons	漫畵	cartoons
1785	먹이다	support, feed
1786	무시하다	disregard, ignore ; to be defiant and fail to observe	無視	disregard	無視	ignore	無視	neglect
1787	보도하다	To report, inform	報道	report
1788	살짝	(1) softly, lightly, just a little (2) furtively, stealthily
1789	생각나다	To remember
1790	우유	Milk	牛乳	milk
1791	인상	pulling/drawing up	印象	impression	引上	pulling/drawing up	人相	look, personal appearance
1792	차갑다	Cold
1793	철저하다	thoroughness, cleanliness	徹底-	thoroughness, cleanliness
1794	태아	A fetus, an unborn child	胎兒	embryo
1795	관찰하다	Observe or view or watch	觀察-	observe, view, watch
1796	괜히	In vain or useless or fruitless, for a stupid reason
1797	끼다	To put on or wear, to wear (a ring)
1798	날개	The wings
1799	녀석	Fellow
1800	눈빛	The glitter of one’s eyes
1801	단지	A public apt complex	但只	simple, merely	團地	a public apartment complex
1802	물속	Inside the water
1803	민주	Democracy	民主	democracy
1804	성공하다	To succeed	成功	make
1805	소나무	A pine tree
1806	여기저기	Here and there
1807	여인	beauty, belle	女人	beauty, belle
1808	운영하다	manage, administer	運營-	manage, administer
1809	평가하다	To evaluate, estimate, judge
1810	표	A marker, indication	票	a marker, indication	表	a marker, indication
1811	필요성	Necessity	必要性	necessity 
1812	감추다	Hide or conceal
1813	머무르다	Stay overnight
1814	부위	A region, part	部位	a region, part
1815	비우다	empty, vacate
1816	설치하다	To found, establish, create	設置-	to found, establish, create
1817	십일월	November	十一月	November
1818	싸다	Wrap in, bundle
1819	아울러	And, both together
1820	지시	Directions, orders	指示	indication	指示	instruction
1821	형성하다	To form, make, take shape
1822	형제	Brothers and sisters	兄弟	brothers and sisters
1823	화려하다	Splendor, magnificence of a display, a look	華麗-	fancy, showy, splendid, colorful
1824	거울	1) mirror 2) a pattern or model or exemplar
1825	덧붙이다	Add a thing, append
1826	몇몇	Several
1827	무기	Weapon	武器	arm	武器	weapon
1828	세계적	International	世界的	international
1829	안전	Safety	安全	safety	安全	security
1830	양파	An onion	洋-	an onion
1831	이상	Indisposition, abnormal	異常	abnormality	理想	ideal	以上	more than, above
1832	일종	A kind, a sort, a species	一種	a kind, a sort, a species
1833	처지	A situation,circumstances	處地	a situation, circumstances
1834	촬영	Photographing, taking pictures/films	撮影	photographing, filming, recording
1835	타다	Burn, blaze (firewood)
1836	틀다	To twist, wind
1837	형편	The situation, the state of things (esp. financial)	形便	the situation, the state of things (esp. financial)
1838	가지	Eggplant
1839	감다	Close
1840	고추	Red pepper
1841	규칙	Rules or regulations	規則	regulation	規則	rule
1842	본질	True nature,essence	本質	essence
1843	비치다	Shine
1844	빵	Bread
1845	서서히	Slowly, little by little	徐徐-	slowly, little by little
1846	스승	A teacher,master
1847	신분	Social position	身分	social position
1848	실시되다	To be enforced	實施-	to be enforced
1849	아마도	Probably
1850	안방	The inner room	-房	the inner room
1851	앓다	To be ill, sick with sth
1852	어제	Yesterday
1853	오직	Only, merely, solely
1854	위험하다	To be dangerous
1855	자신	Self-confidence	自身	one's own self, one's own body	自信	self-confidence
1856	잠시	For a little while	暫時	for a little while	暫時	for a little while
1857	졸업하다	To graduate	卒業-	to graduate
1858	증거	evidence,proof	證據	evidence	證據	proof
1859	초점	A focus, a focal point	焦点焦點	focus	焦點	a focus, a focal point
1860	포함되다	To be included in
1861	호랑이	A tiger	虎狼-	a tiger
1862	강화하다	Strengthen	强化-	strengthen
1863	공포	Fear or dread	恐怖	dread	恐怖	terror
1864	권위	1) Authority or power 2) dignity or prestige	權威	authority
1865	덜	Less, incompletely
1866	미루다	Postpone ; (2) to guess, infer and make an educated guess
1867	본래	originally,primarily	本來	originally, primarily
1868	부엌	Kitchen
1869	세금	Tax	稅金	tax
1870	실정	The actual situation	失政	misgovernment	實情	the actual situation
1871	영양	Nutrition	營養	nutrition
1872	육체	The flesh, the body	肉體	the flesh, the body
1873	입구	Entrance	入口	entrance
1874	잔뜩	extremely, to the utmost
1875	적극	The positive	積極	the positive
1876	최소한	At least	最小限	at least
1877	펼쳐지다	Stretch, extend away
1878	경험하다	To experience or go through	經驗	experience	經驗	see	經驗	undergo
1879	그이	That person or he or him / she or her
1880	넘치다	Overflow
1881	놓치다	Miss, let slip
1882	대기	The atmosphere	大氣	atmosphere
1883	독립	Independence	獨立	independence
1884	머릿속	Inside one’s head
1885	북쪽	The north direction	北-	northern
1886	불안하다	To be uneasy, anxious	不安-	to be uneasy, anxious
1887	쇠고기	Beef
1888	위반	Violation, infringement	違反	breach
1889	카드	Card
1890	평생	A lifetime	平生	a lifetime
1891	해당하다	To be applied/applicable under	該當-	to be applied, applicable under
1892	간부	The leaders (cadre, exec, executive, management)	姦夫	adulterer	幹部	executive management
1893	관념	An idea or notion	觀念	idea	觀念	notion
1894	굉장히	Very much or greatly	宏壯-	very much, greatly
1895	단어	Word	單語	word
1896	덮다	To cover, veil
1897	도와주다	To help
1898	도입	introduction, invitation	導入	introduction
1899	몰다	Drive ; to chase or urge on
1900	배우	Actor	俳優	player
1901	비추다	(1) Shed, throw light on (2) to reflect in the mirror
1902	신발	shoes, footwear
1903	알	An egg, spawn (fish)
1904	앞서다	To go before, precede
1905	여건	A postulate, a given condition	與件	a postulate, a given condition
1906	오래전	Since a long time before	-前	long ago
1907	자격	Qualification	資格	qualification
1908	통제	control, regulation	統制	control, regulation
1909	계단	A staircase or a set of stairs	階段	a staircase, a set of stairs
1910	김치	Spicy cabbage
1911	끄덕이다	Nod
1912	낯설다	To be unfamiliar with, to be a stranger to ( a person)
1913	높이	Height (noun)
1914	닮다	Resemble
1915	마음속	Deep in one’s heart
1916	못지않다	Be just as good as
1917	반영하다	Reflect, be reflected	反映-	reflect, be reflected
1918	뼈	A bone
1919	성장하다	To grow,be brought up
1920	소속	Belong to, attached to	所屬	belong to, attached to
1921	연결되다	Connect, attach	連結-	connect, attach
1922	장사	trade,business
1923	제작	manufacture,production	製作	manufacture	製作	production
1924	제한	limits,bounds	際限	limit	制限	limitation	制限	restriction
1925	차다	to kick
1926	추진	Propulsion, drive	推進	propulsion
1927	취하다	To be drunk	取-	to adopt, assume, take	醉-	to be drunk
1928	콩	A bean
1929	한숨	A breath
1930	헤어지다	Part from, part company with
1931	구입하다	Purchase or buying
1932	날다	To fly
1933	너머	Beyond, on the other side
1934	여간	just, a little. 여간 ~지 않다 means very very ~다
1935	마련	planning, making arrangements ; provisions, preparations
1936	살	flesh,muscle
1937	선장	A captain	船長	a captain
1938	설탕	Sugar	雪糖	sugar
1939	순수하다	To be pure	純粹-	to be pure
1940	스타일	Style
1941	시점	Point in time	時點	point in time
1942	싸다	Be inexpensive
1943	의사	An intention, a purpose	醫師	doctor	醫師	physician	意思	an intention, a purpose
1944	집중	Concentration	集中	concentration
1945	코드	Code
1946	큰일	An important affair, a serious matter
1947	거짓말	A lie or falsehood
1948	대단하다	Considerable, grand
1949	대단히	Extremely
1950	마주	Face to face
1951	세계관	A worldview	世界觀	a worldview
1952	온통	Wholly, entirely
1953	의존하다	To depend on, rely on
1954	자세히	In detail	仔細-	in detail
1955	점심	Lunch	點心	lunch
1956	정확히	Exactly
1957	지치다	Be exhausted, fatigued
1958	청년	A young man, a youth	靑年	youth
1959	혀	The tongue
1960	확대하다	To enlarge,magnify
1961	후춧가루	Ground pepper
1962	건설하다	To construct or erect
1963	경쟁력	Competitiveness	競爭力	competitiveness
1964	마침	Just, exactly
1965	신용	confidence,trust	信用	belief	信用	confidence	信用	credence	信用	credit	信用	faith	信用	reliance
1966	연락	Connection, communication	聯絡	communication	連絡	connection, communication
1967	온몸	The whole body
1968	정	Feeling of attachment	情	feeling of attachment
1969	정신적	Mental	精神的	mental
1970	증상	Symptoms	症狀	symptoms
1971	출연하다	Appear on stage, act, sing	出演-	appear on stage, act, sing
1972	칼	A knife
1973	한꺼번에	All at once
1974	강제	Compulsion or coercion	强制	compulsion, coercion
1975	건너다	Go over or go across
1976	깨다	Wake up from sleep
1977	낚시	Fishing
1978	다가가다	To get near to
1979	문자	letters,character	文字	character
1980	묻다	to Stain
1981	비롯되다	To be begun, to have started
1982	슬프다	To be sad,sorrowful
1983	신부	Bride	神父	abbe	新婦	bride
1984	여겨지다	To look, appear, think of sth as
1985	오징어	Cuttlefish, squid
1986	요금	A rate, a fare	料金	charge	料金	fare	料金	fee	料金	a rate, a fare
1987	용돈	Pocket money, money for expenses	用-	pocket money, money for expenses
1988	위주	Put first in importance	爲主	put first in importance
1989	음료	A beverage, a drink	飮料	a beverage, a drink
1990	의자	A chair	椅子	chair
1991	전자	An electron	電子	electron
1992	전해지다	To be transmitted	傳-	to be transmitted
1993	전환	To exchange, convert, change
1994	지경	A boundary,situation,state	地境	a boundary, situation,state
1995	진행	Progress, advance	進行	progress, advance
1996	카메라	Camera
1997	통증	An ache, pain	痛症	an ache, pain
1998	편리하다	To be convenient, handy	便利-	to be convenient, handy
1999	하천	A river, watercourse	河川	river
2000	현금	Cash, ready funds, not a credit card	現金	cash	現金	ready money	現金	cash, ready funds, not a credit card
2001	화학	Chemistry	化學	chemistry
2002	활발하다	Be lively, sprightly	活潑-	be lively, sprightly
2003	가리다	Pile up or  stack up or heap up
2004	거칠다	Coarse (texture) or  wild (behavior) or  (rain and wind) rough or  wild
2005	그나마	Even though or  nevertheless
2006	껍질	Skin or  nutshell
2007	남부	The south part	南部	the southern part
2008	명령	An order,command	命令	command	命令	instruction	命令	order
2009	몰래	secretly,quietly
2010	무조건	Unconditional	無條件	unconditional
2011	반장	Squad leader	班長	squad leader
2012	부근	neighborhood,vicinity	附近	neighborhood, vicinity
2013	선택	A choice	選擇	a choice
2014	역사가	Historian	歷史家	historian
2015	연구자	Researcher	硏究者	researcher
2016	연기자	A performer, an actor	演技者	a performer, an actor
2017	조그맣다	Be tiny,small
2018	줄기	A trunk, stem, stalk
2019	찾아내다	To find out, discover
2020	토요일	Saturday	土曜日	Saturday
2021	경찰관	a policeman	警察官	a policeman
2022	권하다	1) advise or  persuade 2) recommend	勸-	advise, persuade, recommend
2023	극장	Theater or  playhouse	劇場	playhouse
2024	끝내	The end
2025	대문	A big gate	大門	a big gate
2026	더욱이	Besides, moreover
2027	별도	A separate way	別途	a separate way
2028	비극	A tragedy	悲劇	tragedy
2029	솜씨	skill,ability
2030	시내	The city	市內	the city
2031	신	joy,delight	神	a god
2032	실내	In the room	室內	in the room
2033	쏟다	To pour .  붓다
2034	연결하다	Connect, attach	連結-	connect, attach
2035	외교	Diplomacy	外交	diplomacy
2036	주머니	Pocket
2037	계약	Contract	契約	agreement	契約	compact
2038	과장	The department/section head	誇張	exaggeration	課長	the department/section head
2039	극	Drama or  play	劇	drama, play
2040	나란히	In a line, row
2041	다방	Tea room	茶房	tea room
2042	부끄럽다	Be shameful,disgraceful
2043	성공	success,achievement	成功	hit	成功	success
2044	수행하다	Accomplishment
2045	신청	application,request	申請	application
2046	실로	really,indeed	實-	really, indeed
2047	아픔	Pain
2048	알아듣다	To listen and comprehend
2049	약간	Some, a little	若干	somewhat	若干	some, a little
2050	연기	Smoke, fume	演技	performance	煙氣	smoke, fume	延期	postponement, deferment
2051	이동	movement,migration,drift	移動	removal
2052	인연	Cause and occasion	因緣	cause and occasion
2053	일행	A party, a troupe; a row, a line	一行	a party, group of people, troupe; line
2054	지도	Instruction, guidance	指導	guidance	地圖	map
2055	지식인	An intellectual	知識人	an intellectual
2056	진지하다	To be serious, earnest	眞摯-	to be serious, earnest
2057	치다	to count, reckon, calculate
2058	호흡	Respiration, breath	呼吸	breath	呼吸	respiration
2059	흔들리다	Shake, swing,rock,tremble
2060	기온	Temperature	氣溫	temperature
2061	날아가다	To fly away
2062	많아지다	Become a lot
2063	바위	A rock, a crag
2064	버릇	Habit
2065	비판하다	To criticize
2066	빨갛다	deep-red,crimson
2067	세워지다	To become erected
2068	술집	Bar of some kind
2069	쉬다	to breathe
2070	오랜만	After a long time
2071	일부러	On purpose, intentionally
2072	전체적	entirely,generally	全體的	entirely, generally
2073	절반	Half	折半	half
2074	접근하다	approach,get near	接近	approach
2075	편안하다	To be peaceful	便安-	to be peaceful
2076	확실히	certainly,for sure	確實-	certainly, for sure
2077	흩어지다	Scatter about
2078	갈다	1) sharpen  (a blade) 2) rub or  chafe 3) make juice in a mixer
2079	교류	Interchange (cultural) ; alternating current (electrical)	交流	alternating current
2080	글쓰기	Writing
2081	기후	Climate or  weather	氣候	climate or  weather
2082	내내	All along, the entire time
2083	대기업	Big enterprise	大企業	big enterprise
2084	대응하다	Cope or correspond to
2085	도구	Tool, instrument	道具	implement	道具	tool
2086	매력	fascination,charm, bewitchery	魅力	charm	魅力	glamour
2087	백	Hundreds of	百	one hundred	百	one hundred
2088	보험	guarantee,insurance	保險	insurance
2089	부럽다	Be enviable
2090	부장	Head of a department	部長	head of a department
2091	섞이다	To be mixed,blended
2092	소	A cow
2093	심리	A mental state	審理	trial	心理	a mental state
2094	심정	one’s heart, one’s feelings	心情	one's heart, one's feelings
2095	쏘다	(1) To shoot  (2) to sting, bite (an insect, animal)
2096	아줌마	Old or married lady
2097	위치하다	To be located
2098	이룩하다	Erect, build
2099	이틀	Two days
2100	전달하다	To deliver
2101	정말로	Really	正-	really
2102	추다	To dance
2103	켜다	To light, turn on, kindle
2104	코너	Corner
2105	행동하다	To act, behave	行動	behave	行動	conduct
2106	형사	A criminal, penal case	刑事	a criminal, penal case
2107	희곡	A drama, a play	戱曲	a drama, a play
2108	감동	Agitate or  stir up the emotions	感動	agitate, stir up the emotions
2109	공항	Airport	空港	airport
2110	군인	Sb in the military	軍人	soldier
2111	굳이	Firmly or  admanantly
2112	그늘	1) shade 2)parental prodection
2113	급하다	Be urgent or  pressing or  iminent	急-	be urgent, pressing, iminent
2114	달걀	An egg
2115	대중문화	Pop culture	大衆文化	pop culture
2116	마련되다	To be planned and arranged
2117	마루	A wooden floor, floor, flooring
2118	무게	Weight
2119	물기	Moisture	-氣	moisture
2120	성적	A result,grade	成績	record	性的	sexual
2121	솔직히	frankly,candidly
2122	시도하다	To try,attempt	試圖-	to try, attempt
2123	아니요	No, that’s not the case
2124	예절	propriety,decorum	禮節	propriety, decorum
2125	인상	Impression, imprint	印象	impression	引上	pulling/drawing up	人相	look, personal appearance
2126	인터넷	Internet
2127	적용하다	To apply (sth to sth else)	適用-	to apply (sth to sth else)
2128	전통적	Traditional	傳統的	traditional
2129	참가하다	To take part in, join
2130	치마	A skirt
2131	친척	Relatives	親戚	relative
2132	특정하다	Specify	特定-	specify
2133	호텔	Hotel
2134	경계	Boundary	境界	boundary	警戒	vigilance
2135	공식	A formula or  formality	公式	formula
2136	그다지	So much or  to that extent
2137	긴장	Tension	緊張	tension
2138	깎다	Cut or  trim
2139	다리	Bridge	교량	bridge
2140	머물다	Stay overnight
2141	명예	Honor	名譽	credit	名譽	honor
2142	뱃사람	A seaman, sailor
2143	부처	Buddha	部處	Buddha
2144	숙이다	Lower one’s head
2145	아가씨	Mis, young lady
2146	온도	Temperature	溫度	temperature
2147	이마	Forehead
2148	절대로	Absolutely	絶對-	absolutely
2149	지붕	A roof
2150	지원하다	To desire, aspire, hence to apply for [e.g. a job] or volunteer for sth	支援	support
2151	진짜	Real	眞-	real
2152	짙다	Be dark, dense
2153	창밖	Outside the window	窓-	outside the window
2154	청소	Cleaning	淸掃	cleaning
2155	침묵	Silence	沈默	silence
2156	텍스트	Text
2157	표면	Front, surface, exterior	表面	face
2158	햇살	The rays of the sun
2159	객관적	Objective	客觀的	objective
2160	걱정하다	To worry or  be anxious
2161	경제적	Economical
2162	구름	A cloud or  the clouds
2163	구석	1) a corner  2) an out of the way place
2164	끄다	Put out or  extinguish
2165	담당하다	Take charge of
2166	벗기다	Unclothe, undress
2167	부대	A detachment, squad	部隊	unit, troops, squad (military)
2168	불빛	Fire light
2169	서클	Circle
2170	시청자	TV audience member	視聽者	television audience member
2171	실체	substance,essence	實體	entity	實體	substance
2172	엄격하다	To be strict, serious
2173	완벽하다	Perfect	完璧-	perfect
2174	완전하다	To be perfect and faultless
2175	절	A Buddhist temple	사찰	a Buddhist temple	節	clause,paragraph
2176	종업원	waiter/waitress	從業員	waiter/waitress
2177	증가	An increase,augmentation	增加	an increase, augmentation
2178	출연	Going on stage	出演	going on stage
2179	학기	An educational term	學期	an educational term
2180	한동안	For quite a while
2181	후기	The latter term/period	後期	the latter term/period
2182	계절	Season	季節	season
2183	만지다	To touch
2184	목사	A pastor	牧師	a pastor
2185	바늘	A needle, pin
2186	버티다	Endure, tolerate
2187	부	A department, a part	部	a department, a part	富	wealth, riches	部	department, ministry
2188	분포하다	Distribution
2189	비중	Specific gravity	比重	specific gravity
2190	수입	Income	輸入	import	收入	income
2191	아이디어	Idea
2192	양쪽	Both sides	兩-	both sides
2193	예컨대	For example, such as	例-	for example, such as
2194	운동장	Stadium, playground	運動場	stadium, playground
2195	전개	unfolding,development,expansion
2196	접촉	contact,touch	接觸	contact	接觸	touch
2197	짐	Luggage ; what is on a person
2198	풀	Grass (cut the ~)
2199	해마다	Every year, each year
2200	후배	one’s junior	後輩	one's junior
2201	휴가	holidays,vacation	休暇	furlough
2202	경기	The business market’s state	競技	contest	競技	game	景氣	the business market's state
2203	계곡	A valley or  gorge	溪谷	valley
2204	국회의원	A member of the national Assembly	國會議員	a member of the national assembly
2205	다투다	Quarrel
2206	도저히	(도저히 + negative (지 않다/없다))Absolutely impossible ; by all means	到底-	absolutely impossible; by all means
2207	뻗다	Stretch out, extend beyond
2208	생활하다	To live, make a living
2209	솔직하다	frankness,candidness
2210	안타깝다	To be heart-breaking
2211	앞장서다	To be in the lead/ at the head
2212	요청하다	To ask for, to request	要請	request	要請	require
2213	이르다	Be early, premature
2214	일치하다	Agree with, to be in accord with	一致	agree	一致	correspond	一致	jibe
2215	젓다	To make a sign,gesticulate
2216	정치권	Political rights	政治權	political rights
2217	처녀	A virgin, a young maiden	處女	maiden	處女	virgin
